"","game_date","game_pk","venue_name","venue_id","temperature","other_weather","wind","attendance","start_time","elapsed_time","game_id","game_type","home_sport_code","official_scorer","date","status_ind","home_league_id","gameday_sw","airport_code","temperature_wunder","pressure","humidity","time_weather"
"293",2015-04-27,413931,"Chase Field",15,85,"Clear","5 mph, Out To RF",17444,18:40:00,"3:29","2015/04/27/colmlb-arimlb-1","R","mlb","Gary Rausch","April 27, 2015","F",104,"P","kphx","83","28.63","19","6:51 PM"
"294",2015-04-27,413933,"Petco Park",2680,73,"Clear","8 mph, L To R",19532,19:10:00,"3:28","2015/04/27/houmlb-sdnmlb-1","R","mlb","Bill Zavestoski","April 27, 2015","F",104,"P","ksan","73","29.90","34","7:51 PM"
"295",2015-04-27,413940,"Dodger Stadium",22,75,"Clear","6 mph, Out To RF",46704,19:10:00,"2:58","2015/04/27/sfnmlb-lanmlb-1","R","mlb","Ed Munson","April 27, 2015","F",104,"P","kbur","73","29.09","26","7:53 PM"
"296",2015-04-28,413949,"Progressive Field",5,54,"Clear","5 mph, L To R",10698,18:12:00,"3:13","2015/04/28/kcamlb-clemlb-1","R","mlb","Bob Maver","April 28, 2015","F",103,"P","kcle","54","29.16","53","6:51 PM"
"297",2015-04-28,413957,"Fenway Park",3,64,"Partly Cloudy","18 mph, In From LF",33920,18:11:00,"4:01","2015/04/28/tormlb-bosmlb-1","R","mlb","Charlie Scoggins","April 28, 2015","F",103,"P","kbos","60","29.62","31","6:54 PM"
"298",2015-05-28,413945,"Oriole Park at Camden Yards",2,83,"Overcast","4 mph, R To L",18441,16:42:00,"2:48","2015/05/28/chamlb-balmlb-2","R","mlb","Jim Henneman","Att","F",103,"P","kbwi","87","29.97","43","4:54 PM"
"299",2015-04-28,413956,"Yankee Stadium",3313,66,"Partly Cloudy","7 mph, Out To RF",36934,19:09:00,"2:58","2015/04/28/tbamlb-nyamlb-1","R","mlb","Howie Karpin","April 28, 2015","F",103,"P","klga","67","29.68","30","7:51 PM"
"300",2015-04-28,413950,"Great American Ball Park",2602,66,"Clear","6 mph, Varies",19238,19:10:00,"2:11","2015/04/28/milmlb-cinmlb-1","R","mlb","Mike Cameron","April 28, 2015","F",104,"P","kluk","59","29.43","49","7:53 PM"
"301",2015-04-28,413951,"Marlins Park",4169,74,"Roof Closed","0 mph, none",17255,19:11:00,"2:46","2015/04/28/nynmlb-miamlb-1","R","mlb","Ron Jernick","April 28, 2015","F",104,"P","kmia","78","29.77","84","7:53 PM"
"302",2015-04-28,413958,"Turner Field",16,70,"Partly Cloudy","7 mph, R To L",14833,19:11:00,"3:26","2015/04/28/wasmlb-atlmlb-1","R","mlb","Jack Wilkinson","April 28, 2015","F",104,"P","katl","69","28.75","44","7:52 PM"
"303",2015-04-28,413953,"Wrigley Field",17,44,"Partly Cloudy","6 mph, In From CF",29915,19:05:00,"2:51","2015/04/28/pitmlb-chnmlb-1","R","mlb","Don Friske","April 28, 2015","F",104,"P","kord","49","29.30","52","7:51 PM"
"304",2015-04-28,413954,"Globe Life Park in Arlington",13,56,"Cloudy","9 mph, L To R",23714,19:07:00,"2:43","2015/04/28/seamlb-texmlb-1","R","mlb","Will Rudd","April 28, 2015","F",103,"P","kdfw","55","29.41","64","7:53 PM"
"305",2015-04-28,413947,"Target Field",3312,64,"Partly Cloudy","9 mph, Out To RF",18169,19:11:00,"2:40","2015/04/28/detmlb-minmlb-1","R","mlb","Gregg Wong","April 28, 2015","F",103,"P","kmsp","61","29.15","50","7:53 PM"
"306",2015-04-28,413952,"Busch Stadium",2889,69,"Clear","13 mph, L To R",40143,19:16:00,"2:58","2015/04/28/phimlb-slnmlb-1","R","mlb","Mike Smith","April 28, 2015","F",104,"P","kstl","66","29.36","34","7:51 PM"
"307",2015-04-28,413946,"Chase Field",15,89,"Clear","5 mph, Varies",18792,18:40:00,"3:10","2015/04/28/colmlb-arimlb-1","R","mlb","Gary Rausch","April 28, 2015","F",104,"P","kphx","89","28.68","15","6:51 PM"
"308",2015-04-28,413944,"O.co Coliseum",10,59,"Partly Cloudy","5 mph, Out To RF",17674,19:08:00,"2:06","2015/04/28/anamlb-oakmlb-1","R","mlb","Art Santo Domingo","April 28, 2015","F",103,"P","koak","56","30.00","80","7:53 PM"
"309",2015-04-28,413948,"Petco Park",2680,70,"Clear","13 mph, L To R",22796,19:11:00,"3:17","2015/04/28/houmlb-sdnmlb-1","R","mlb","Bill Zavestoski","April 28, 2015","F",104,"P","ksan","68","29.90","73","7:51 PM"
"310",2015-04-28,413955,"Dodger Stadium",22,86,"Clear","7 mph, Varies",50161,19:10:00,"2:50","2015/04/28/sfnmlb-lanmlb-1","R","mlb","Jerry White","April 28, 2015","F",104,"P","kbur","83","29.07","15","7:53 PM"
"311",2015-04-29,413965,"Great American Ball Park",2602,66,"Sunny","5 mph, Varies",23012,12:36:00,"2:58","2015/04/29/milmlb-cinmlb-1","R","mlb","Ronald Roth","April 29, 2015","F",104,"P","kluk","64","29.34","40","12:53 PM"
"312",2015-04-29,413971,"Yankee Stadium",3313,70,"Sunny","14 mph, In From LF",30055,13:09:00,"3:58","2015/04/29/tbamlb-nyamlb-1","R","mlb","Howie Karpin","April 29, 2015","F",103,"P","klga","72","29.62","28","1:51 PM"
